id,order,expected_json
456,Can I get five grande americano include Almond Milk. Then give me triple Trenta actually drip coffees. Then give me double Avocado Toasts.,"{""items"": [{""name"": ""Americano"", ""size"": ""Grande"", ""quantity"": 5, ""modifiers"": [""Almond Milk""]}, {""name"": ""Drip Coffee"", ""size"": ""Trenta"", ""quantity"": 3, ""modifiers"": []}, {""name"": ""Avocado Toast"", ""size"": null, ""quantity"": 2, ""modifiers"": []}], ""total_price"": 49.0}"
457,I'll have one avocado toast.,"{""items"": [{""name"": ""Avocado Toast"", ""size"": null, ""quantity"": 1, ""modifiers"": []}], ""total_price"": 7.0}"
458,"Hit me with a SHORT strawberry smoothie include SOY MILK. Oh, and add a short caramel macchiato and Classic Syrup, wait cancel that Classic Syrup - ensure no ice make sure there's hold the whip with vanilla syrup wait scratch that one. Next, I need four Grande caramel macchiato with Classic Syrup and a short like mocha with breve.","{""items"": [{""name"": ""Strawberry Smoothie"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": [""Soy Milk""]}, {""name"": ""Caramel Macchiato"", ""size"": ""Grande"", ""quantity"": 4, ""modifiers"": [""Classic Syrup""]}, {""name"": ""Mocha"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": [""Breve""]}], ""total_price"": 34.4}"
459,"Start me off with one uh venti MOCHA. Oh, and add a grande strawberry smoothie. wait cancel that. Then give me one tall strawberry smoothie with classic syrup plus coconut milk.","{""items"": [{""name"": ""Mocha"", ""size"": ""Venti"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Strawberry Smoothie"", ""size"": ""Tall"", ""quantity"": 1, ""modifiers"": [""Classic Syrup"", ""Coconut Milk""]}], ""total_price"": 12.7}"
460,"I'm feeling like one Trenta CAPPUCCINO, ensure no ice with classic syrup plus EXTRA SHOT... no, make it pair of.","{""items"": [{""name"": ""Cappuccino"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": [""No Ice"", ""Classic Syrup"", ""Extra Shot""]}], ""total_price"": 14.0}"
461,"Can I get a Blueberry Muffin plus two BLUEBERRY actually MUFFINs, plus a Tall Chai Latte, coupled with two BUTTER CROISSANTs.","{""items"": [{""name"": ""Blueberry Muffin"", ""size"": null, ""quantity"": 3, ""modifiers"": []}, {""name"": ""Chai Latte"", ""size"": ""Tall"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Butter Croissant"", ""size"": null, ""quantity"": 2, ""modifiers"": []}], ""total_price"": 23.0}"
462,"May I get double Butter Croissants... literally wait cancel that, plus two Tall flat whites but hold the whip include BREVE, plus pair of like tall green teas and a blueberry you know, muffin.","{""items"": [{""name"": ""Flat White"", ""size"": ""Tall"", ""quantity"": 2, ""modifiers"": [""No Whip"", ""Breve""]}, {""name"": ""Green Tea"", ""size"": ""Tall"", ""quantity"": 2, ""modifiers"": []}, {""name"": ""Blueberry Muffin"", ""size"": null, ""quantity"": 1, ""modifiers"": []}], ""total_price"": 20.85}"
463,Could you get me an avocado toast.,"{""items"": [{""name"": ""Avocado Toast"", ""size"": null, ""quantity"": 1, ""modifiers"": []}], ""total_price"": 7.0}"
464,I'd like to order pair of Bagel... actually nevermind.,"{""items"": [], ""total_price"": 0.0}"
465,"I'd like to order triple tall literally Americanos, coupled with a few Butter Croissants, actually make that pair of. Also two VENTI Americano include caramel drizzle wait wait cancel that, and also three like short frappe (mocha) and Soy Milk and whip cream.","{""items"": [{""name"": ""Americano"", ""size"": ""Tall"", ""quantity"": 3, ""modifiers"": []}, {""name"": ""Butter Croissant"", ""size"": null, ""quantity"": 2, ""modifiers"": []}, {""name"": ""Frappe (Mocha)"", ""size"": ""Short"", ""quantity"": 3, ""modifiers"": [""Soy Milk"", ""Whip Cream""]}], ""total_price"": 36.55}"
466,"Could I have five Tall Americano plus extra shot add Caramel Syrup plus um extra hot. Next, I need four tall frappe (coffee)s and extra shot - actually nevermind extra shot... soy milk with hazelnut syrup plus skim milk. Also a Short Strawberry uh Smoothie.","{""items"": [{""name"": ""Americano"", ""size"": ""Tall"", ""quantity"": 5, ""modifiers"": [""Extra Shot"", ""Caramel Syrup"", ""Extra Hot""]}, {""name"": ""Frappe (Coffee)"", ""size"": ""Tall"", ""quantity"": 4, ""modifiers"": [""Soy Milk"", ""Hazelnut Syrup"", ""Skim Milk""]}, {""name"": ""Strawberry Smoothie"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": []}], ""total_price"": 56.9}"
467,"Let's do a grande DRIP COFFEE with Cold Foam include SUGAR FREE VANILLA with soy milk. Also a few trenta like americano add peppermint syrup. Also five blueberry you know, muffin.","{""items"": [{""name"": ""Drip Coffee"", ""size"": ""Grande"", ""quantity"": 1, ""modifiers"": [""Cold Foam"", ""Sugar Free Vanilla"", ""Soy Milk""]}, {""name"": ""Americano"", ""size"": ""Trenta"", ""quantity"": 3, ""modifiers"": [""Peppermint Syrup""]}, {""name"": ""Blueberry Muffin"", ""size"": null, ""quantity"": 5, ""modifiers"": []}], ""total_price"": 40.6}"
468,I'll take triple tall green teas.,"{""items"": [{""name"": ""Green Tea"", ""size"": ""Tall"", ""quantity"": 3, ""modifiers"": []}], ""total_price"": 9.0}"
469,Hit me with double short flat whites plus LIGHT ICE.,"{""items"": [{""name"": ""Flat White"", ""size"": ""Short"", ""quantity"": 2, ""modifiers"": [""Light Ice""]}], ""total_price"": 8.5}"
470,"Hit me with a few um bagels, and also couple of short latte include soy milk.","{""items"": [{""name"": ""Bagel"", ""size"": null, ""quantity"": 3, ""modifiers"": []}, {""name"": ""Latte"", ""size"": ""Short"", ""quantity"": 2, ""modifiers"": [""Soy Milk""]}], ""total_price"": 16.7}"
471,"Hit me with two bacon gouda actually sandwich, paired with four tall mochas include make sure No Ice... wait cancel that make sure No Ice, like almond milk and a blueberry actually muffin.","{""items"": [{""name"": ""Bacon Gouda Sandwich"", ""size"": null, ""quantity"": 2, ""modifiers"": []}, {""name"": ""Mocha"", ""size"": ""Tall"", ""quantity"": 4, ""modifiers"": [""Almond Milk""]}, {""name"": ""Blueberry Muffin"", ""size"": null, ""quantity"": 1, ""modifiers"": []}], ""total_price"": 37.15}"
472,"I'll take a Venti latte, and also single tall hot chocolate wait wait cancel that, coupled with double TRENTA espressos add cold foam wait bump that to five.","{""items"": [{""name"": ""Latte"", ""size"": ""Venti"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Espresso"", ""size"": ""Trenta"", ""quantity"": 5, ""modifiers"": [""Cold Foam""]}], ""total_price"": 34.25}"
473,"Could you get me double short strawberry smoothie, plus two butter croissant. Also an actually avocado toast.","{""items"": [{""name"": ""Strawberry Smoothie"", ""size"": ""Short"", ""quantity"": 2, ""modifiers"": []}, {""name"": ""Butter Croissant"", ""size"": null, ""quantity"": 2, ""modifiers"": []}, {""name"": ""Avocado Toast"", ""size"": null, ""quantity"": 1, ""modifiers"": []}], ""total_price"": 25.0}"
474,"May I get one tall cappuccino, paired with two short frappe (mocha) add Hazelnut Syrup add classic syrup. actually nevermind classic syrup - coconut milk - bump that to one plus five BAGELs.","{""items"": [{""name"": ""Cappuccino"", ""size"": ""Tall"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Frappe (Mocha)"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": [""Hazelnut Syrup"", ""Coconut Milk""]}, {""name"": ""Bagel"", ""size"": null, ""quantity"": 5, ""modifiers"": []}], ""total_price"": 23.45}"
475,"Could I have a tall caramel macchiato, wait cancel that and single grande like frappe (mocha). Oh, and add a butter croissant.","{""items"": [{""name"": ""Frappe (Mocha)"", ""size"": ""Grande"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Butter Croissant"", ""size"": null, ""quantity"": 1, ""modifiers"": []}], ""total_price"": 9.75}"
476,I'm craving four venti caramel macchiatos plus hazelnut syrup plus extra shot plus coconut milk.,"{""items"": [{""name"": ""Caramel Macchiato"", ""size"": ""Venti"", ""quantity"": 4, ""modifiers"": [""Hazelnut Syrup"", ""Extra Shot"", ""Coconut Milk""]}], ""total_price"": 33.8}"
477,"Could I have pair of trenta cold brew. Also two bacon actually gouda sandwich, and also a grande Cold Brew include almond milk... scratch that one almond milk... Caramel Drizzle include soy milk.","{""items"": [{""name"": ""Cold Brew"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": []}, {""name"": ""Bacon Gouda Sandwich"", ""size"": null, ""quantity"": 2, ""modifiers"": []}, {""name"": ""Cold Brew"", ""size"": ""Grande"", ""quantity"": 1, ""modifiers"": [""Caramel Drizzle"", ""Soy Milk""]}], ""total_price"": 28.35}"
478,"Can I get one grande green tea and hazelnut syrup... actually nevermind hazelnut syrup wait whip cream. wait cancel that and one short espresso and soy milk literally include extra shot plus hazelnut syrup. Next, I need three BLUEBERRY MUFFIN.","{""items"": [{""name"": ""Espresso"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": [""Soy Milk"", ""Extra Shot"", ""Hazelnut Syrup""]}, {""name"": ""Blueberry Muffin"", ""size"": null, ""quantity"": 3, ""modifiers"": []}], ""total_price"": 15.85}"
479,"Hook me up with two TALL ICED COFFEEs with CARAMEL DRIZZLE and light ice wait wait, you know, change that to five.","{""items"": [{""name"": ""Iced Coffee"", ""size"": ""Tall"", ""quantity"": 5, ""modifiers"": [""Caramel Drizzle"", ""Light Ice""]}], ""total_price"": 17.5}"
480,"Lemme get a actually grande espresso - remove that plus double SHORT frappe (mocha)s with coconut uh milk. Then give me couple of um trenta earl grey teas add classic syrup, plus couple of bagels.","{""items"": [{""name"": ""Frappe (Mocha)"", ""size"": ""Short"", ""quantity"": 2, ""modifiers"": [""Coconut Milk""]}, {""name"": ""Earl Grey Tea"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": [""Classic Syrup""]}, {""name"": ""Bagel"", ""size"": null, ""quantity"": 2, ""modifiers"": []}], ""total_price"": 25.9}"
481,"Let me get double venti caramel macchiato and CLASSIC SYRUP, and also triple Grande actually strawberry smoothies.","{""items"": [{""name"": ""Caramel Macchiato"", ""size"": ""Venti"", ""quantity"": 2, ""modifiers"": [""Classic Syrup""]}, {""name"": ""Strawberry Smoothie"", ""size"": ""Grande"", ""quantity"": 3, ""modifiers"": []}], ""total_price"": 32.0}"
482,"I'm feeling like a trenta earl grey tea, coconut milk wait actually like nevermind coconut milk - no ice. Oh, and add triple short Chai Latte with EXTRA SHOT wait scratch that one EXTRA SHOT wait almond milk. bump that to four and a bacon gouda sandwich wait wait, change that to two.","{""items"": [{""name"": ""Earl Grey Tea"", ""size"": ""Trenta"", ""quantity"": 1, ""modifiers"": [""No Ice""]}, {""name"": ""Chai Latte"", ""size"": ""Short"", ""quantity"": 4, ""modifiers"": [""Almond Milk""]}, {""name"": ""Bacon Gouda Sandwich"", ""size"": null, ""quantity"": 2, ""modifiers"": []}], ""total_price"": 34.9}"
483,"Let me get pair of Grande EARL GREY TEA and classic syrup actually include breve plus triple venti cold brews add literally extra hot plus Peppermint Syrup wait scratch that one Peppermint Syrup, Vanilla Syrup.","{""items"": [{""name"": ""Earl Grey Tea"", ""size"": ""Grande"", ""quantity"": 2, ""modifiers"": [""Classic Syrup"", ""Breve""]}, {""name"": ""Cold Brew"", ""size"": ""Venti"", ""quantity"": 3, ""modifiers"": [""Extra Hot"", ""Vanilla Syrup""]}], ""total_price"": 25.85}"
484,"I'm craving two trenta green teas add caramel syrup, ensure NO um ICE and extra hot. Also double avocado toast wait wait, change that to a few, plus a short chai latte include oat milk.","{""items"": [{""name"": ""Green Tea"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": [""Caramel Syrup"", ""No Ice"", ""Extra Hot""]}, {""name"": ""Avocado Toast"", ""size"": null, ""quantity"": 3, ""modifiers"": []}, {""name"": ""Chai Latte"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": [""Oat Milk""]}], ""total_price"": 36.05}"
485,"I'm craving two SHORT chai lattes, wait, change that to single.","{""items"": [{""name"": ""Chai Latte"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": []}], ""total_price"": 4.25}"
486,"I'll take four Grande hot chocolates, coupled with triple trenta actually Lattes add Cold Foam. wait cancel that Cold Foam, hazelnut syrup. no, make it one. wait cancel that. Then give me three Blueberry Muffin.","{""items"": [{""name"": ""Hot Chocolate"", ""size"": ""Grande"", ""quantity"": 4, ""modifiers"": []}, {""name"": ""Blueberry Muffin"", ""size"": null, ""quantity"": 3, ""modifiers"": []}], ""total_price"": 29.25}"
487,I'd like to order two tall Iced Coffees and Caramel Syrup.,"{""items"": [{""name"": ""Iced Coffee"", ""size"": ""Tall"", ""quantity"": 2, ""modifiers"": [""Caramel Syrup""]}], ""total_price"": 7.0}"
488,"Start me off with a venti iced um coffee, and also two TRENTA frappe (coffee) add peppermint like syrup. Then give me single literally short cappuccino with skim milk. actually nevermind skim milk. vanilla syrup add extra hot - wait cancel that extra hot wait Oat Milk.","{""items"": [{""name"": ""Iced Coffee"", ""size"": ""Venti"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Frappe (Coffee)"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": [""Peppermint Syrup""]}, {""name"": ""Cappuccino"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": [""Vanilla Syrup"", ""Oat Milk""]}], ""total_price"": 24.3}"
489,"I'm feeling like two um short Cold Brews, wait, change that to one. Oh, and add triple Trenta chai lattes and two tall mochas.","{""items"": [{""name"": ""Cold Brew"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Chai Latte"", ""size"": ""Trenta"", ""quantity"": 3, ""modifiers"": []}, {""name"": ""Mocha"", ""size"": ""Tall"", ""quantity"": 2, ""modifiers"": []}], ""total_price"": 32.5}"
490,"Could you get me double short cold brew wait wait, change that literally to four, plus one Grande mocha plus almond milk. Next, I need a trenta hot chocolate uh plus almond milk, coupled with couple of trenta Earl Grey Tea.","{""items"": [{""name"": ""Cold Brew"", ""size"": ""Short"", ""quantity"": 4, ""modifiers"": []}, {""name"": ""Mocha"", ""size"": ""Grande"", ""quantity"": 1, ""modifiers"": [""Almond Milk""]}, {""name"": ""Hot Chocolate"", ""size"": ""Trenta"", ""quantity"": 1, ""modifiers"": [""Almond Milk""]}, {""name"": ""Earl Grey Tea"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": []}], ""total_price"": 36.2}"
491,"Start me off with a few Tall drip coffees include extra shot wait uh wait cancel that extra shot. hazelnut syrup. Oh, and add two grande frappe uh (mocha).","{""items"": [{""name"": ""Drip Coffee"", ""size"": ""Tall"", ""quantity"": 3, ""modifiers"": [""Hazelnut Syrup""]}, {""name"": ""Frappe (Mocha)"", ""size"": ""Grande"", ""quantity"": 2, ""modifiers"": []}], ""total_price"": 21.5}"
492,"Hook me up with three Venti chai lattes and skim milk add HAZELNUT SYRUP, scratch that one HAZELNUT SYRUP... vanilla syrup, paired with five tall frappe (mocha)s. Also five grande Green Tea.","{""items"": [{""name"": ""Chai Latte"", ""size"": ""Venti"", ""quantity"": 3, ""modifiers"": [""Skim Milk"", ""Vanilla Syrup""]}, {""name"": ""Frappe (Mocha)"", ""size"": ""Tall"", ""quantity"": 5, ""modifiers"": []}, {""name"": ""Green Tea"", ""size"": ""Grande"", ""quantity"": 5, ""modifiers"": []}], ""total_price"": 65.0}"
493,"I'm craving double venti you know, chai lattes, coupled with three tall Lattes and coconut milk and Extra Hot.","{""items"": [{""name"": ""Chai Latte"", ""size"": ""Venti"", ""quantity"": 2, ""modifiers"": []}, {""name"": ""Latte"", ""size"": ""Tall"", ""quantity"": 3, ""modifiers"": [""Coconut Milk"", ""Extra Hot""]}], ""total_price"": 27.1}"
494,"I'd like to order a uh few grande GREEN TEAs add vanilla syrup add breve, coupled with single trenta STRAWBERRY SMOOTHIE, plus a tall matcha latte. Oh, and add a Trenta chai latte add coconut milk make sure there's ensure NO WHIP - no, make it double.","{""items"": [{""name"": ""Green Tea"", ""size"": ""Grande"", ""quantity"": 3, ""modifiers"": [""Vanilla Syrup"", ""Breve""]}, {""name"": ""Strawberry Smoothie"", ""size"": ""Trenta"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Matcha Latte"", ""size"": ""Tall"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Chai Latte"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": [""Coconut Milk"", ""No Whip""]}], ""total_price"": 41.05}"
495,"May I get two Tall iced coffees include skim milk... wait cancel that skim milk. extra hot add Caramel Syrup. Then give me two grande lattes plus SOY MILK plus caramel syrup uh plus Extra Shot. Also a TRENTA americano. wait, change that to triple, coupled with pair of blueberry muffins.","{""items"": [{""name"": ""Iced Coffee"", ""size"": ""Tall"", ""quantity"": 2, ""modifiers"": [""Extra Hot"", ""Caramel Syrup""]}, {""name"": ""Latte"", ""size"": ""Grande"", ""quantity"": 2, ""modifiers"": [""Soy Milk"", ""Caramel Syrup"", ""Extra Shot""]}, {""name"": ""Americano"", ""size"": ""Trenta"", ""quantity"": 3, ""modifiers"": []}, {""name"": ""Blueberry Muffin"", ""size"": null, ""quantity"": 2, ""modifiers"": []}], ""total_price"": 43.7}"
